"","logFC.trtF","logFC.trtL","logFC.trtS","logCPM","LR","PValue","FDR"
"oases6_k49_Locus_11245_Transcript_1_1",2.4242386264837,2.34649946736266,1.25728647074802,4.11348761231555,16.7459425204659,0.000797060536627052,0.00433688443022609
"oases3_k49_Locus_68590_Transcript_3_1",-0.95385898023696,-3.67536219814558,-2.7187659110359,1.98469237024444,16.74520216406,0.000797339820637383,0.00433776045723702
"oases6_k37_Locus_21113_Transcript_1_1",-2.69900113028173,-2.70387819862857,-0.373183015248426,2.05431321707321,16.7439609455856,0.000797808262573151,0.00433966514585363
"oases3_k31_Locus_46637_Transcript_1_1",2.38287571265959,-1.6658837208282,-1.84441389961045,-0.386313078433249,16.7434232464291,0.00079801127774482,0.00434012569905617
"oases3_k31_Locus_9322_Transcript_1_1",2.05202511584425,3.10856870585243,1.24014001225621,0.132338997940036,16.7380119311832,0.000800057248474807,0.00435060786970887
"oases6_k31_Locus_14426_Transcript_2_1",0.282031584178922,-4.02780893384223,-0.901718959376917,1.99052003179665,16.736884113194,0.000800484322393972,0.00435228488586421
"oases6_k37_Locus_12079_Transcript_4_1",0.625522113764247,-2.82364413998511,-0.22673064254766,3.59190439651635,16.7354612577274,0.000801023442106793,0.00435457051473205
"oases3_k49_Locus_622_Transcript_13_1",-1.93655818881649,-2.25861457329576,-1.90670502324587,4.73671855351089,16.7350752785356,0.000801169751755332,0.00435472036551405
"oases3_k37_Locus_42279_Transcript_3_1",3.457601938258,1.48271267524451,-3.27660906077975,0.547280756935931,16.7326205264785,0.000802100874056446,0.00435913535184826
"TRINITY_DN29855_c0_g1_i1",4.32076680025311,4.66396057837707,2.09024970647781,-0.734235960653724,16.7318881890264,0.000802378868216752,0.00436000003468854
"oases3_k49_Locus_47067_Transcript_1_1",-1.78662377421839,-4.84126174920457,-2.76923056947855,2.54468969441873,16.7293658397263,0.000803337080938678,0.0043645181017875
"oases3_CL2528Contig2_1",-1.24551545956391,-4.10857835780895,-2.8265930997693,0.289363721987234,16.7290731083452,0.000803448359969661,0.0043645181017875
"oases3_CL7799Contig1_1",-2.432894797314,-4.86320002172015,-2.15221982277598,0.871130691974891,16.7257184273802,0.000804724703736473,0.00437080406696203
"oases2_k31_Locus_2650_Transcript_7_1",-1.83059821523418,-1.71698694488499,-0.466984888651959,6.33870866292705,16.7242140869431,0.000805297708921431,0.00437326860347633
"oases2_CL7078Contig1_1",-0.023372146790987,-0.910983931522353,2.687640566325,1.0475064914242,16.7221419467076,0.000806087653579634,0.00437691035234319
"oases3_k25_Locus_5773_Transcript_1_1",-3.21258829425253,1.40560658656323,3.452040003282,2.38212814272057,16.7211883331411,0.000806451450318939,0.00437789186146452
"oases3_CL6034Contig1_1",1.36465475480134,-1.71561256341415,0.973249579318615,3.7118375427929,16.7210423160292,0.000806507169199528,0.00437789186146452
"oases6_k25_Locus_52308_Transcript_3_1",0.402970637309976,-5.96210790230792,1.88463061391015,2.94855485443229,16.7207057626598,0.000806635609653785,0.00437794105562132
"oases3_k37_Locus_24649_Transcript_1_1",2.79231535416564,2.81974524592106,2.62318379461828,2.20193807906937,16.7147726846196,0.000808903218236836,0.00438959865676228
"oases3_k37_Locus_6036_Transcript_5_1",-0.854733030402463,1.86772262921791,1.95946785898416,3.54308581471864,16.7141241018891,0.000809151488737435,0.0043898837642193
"oases3_CL10Contig27_1",-2.31434666438145,-2.96571514010634,-2.29792297653061,4.30031953672495,16.7140100251613,0.000809195163911392,0.0043898837642193
"oases6_k43_Locus_19313_Transcript_6_1",1.90382195214869,1.53378109146487,1.11224677071738,4.49641132653214,16.7077883550132,0.000811580730033272,0.00440217425122174
"oases2_k31_Locus_19517_Transcript_1_1",-0.464118920342827,-4.7950905989869,2.53195041339073,0.413506465708898,16.7067490972466,0.000811979891647425,0.0044033403835424
"oases6_CL4580Contig1_1",1.51190694918557,-3.9534588261979,1.32309516152006,3.08814381634117,16.7062975951066,0.000812153366876708,0.0044033403835424
"oases2_k37_Locus_6149_Transcript_3_1",-1.27056820666962,-4.7180882206004,-3.02143838341695,3.26151322337295,16.7062909295379,0.000812155928183698,0.0044033403835424
"oases3_k25_Locus_45311_Transcript_1_1",-2.53011321677799,-5.54728610390534,-2.14823231644214,1.54255423639227,16.7046708729697,0.000812778688112175,0.00440606545885259
"oases6_k49_Locus_9934_Transcript_9_2",0.900880154922215,3.07651211614989,2.00857943059796,3.35918690953611,16.7042565202424,0.000812938044080423,0.0044062779915107
"oases3_CL7Contig36_1",-1.61251256503072,0.215545786927617,0.189235535682797,3.02674411593686,16.7022508135596,0.000813709857975466,0.0044098096086204
"oases2_CL2996Contig1_1",-1.82047346395326,-4.78202115439534,-3.16011860863033,1.44935351527296,16.7000263504657,0.000814566702777044,0.00441380092951279
"oases3_k49_Locus_48859_Transcript_18_1",7.34896629096773,8.68410300337355,7.41040039958575,1.14219923406134,16.6923374529643,0.000817535312606934,0.00442923216416518
"oases3_k25_Locus_1151_Transcript_2_1",-0.365268960863415,-1.83211082002907,1.35129089246055,3.31157327400927,16.6890125490192,0.000818822352881351,0.00443554980017988
"oases3_k31_Locus_9465_Transcript_6_1",-2.97967661137408,-5.94403559174647,-1.48212138936773,3.14351234538621,16.6860366963666,0.000819975985571868,0.00444114300972931
"oases6_k49_Locus_33097_Transcript_3_1",0.849879881430577,-1.87851548660318,-0.604035314312487,4.06978297886287,16.6830884981829,0.000821120489935775,0.00444668513399508
"TRINITY_DN38245_c3_g1_i9",-2.21952681330511,-8.89410555980052,-2.46786274332561,0.550751127861255,16.6827172540365,0.000821264721117246,0.00444680955522409
"oases3_CL19190Contig1_1",1.66737505954532,-3.51050166655438,-1.12334400852851,-0.384726579782343,16.6820488431992,0.000821524467281716,0.00444755931334844
"oases3_k25_Locus_17502_Transcript_1_1",3.39112994952812,-1.37779301617946,4.08926507646495,0.313549174019424,16.6814721088563,0.000821748653318403,0.00444811636356395
"oases3_CL10Contig3_3",-2.6183385297049,-5.28699454166448,-3.32564694343382,2.0865637980991,16.6809507189283,0.000821951378390392,0.00444855709854056
"TRINITY_DN34818_c1_g6_i1",-2.4098351829275,-5.29144187023252,-2.69863004838652,1.1156159110246,16.6790638090261,0.000822685455707833,0.00445187305845851
"oases2_CL3165Contig1_2",-2.39976912515055,-2.46385470375584,-2.59889861040674,7.71137246811197,16.6775740523671,0.000823265485909678,0.00445435455366858
"oases3_k37_Locus_72648_Transcript_2_1",-1.29804298961183,-3.91104010711576,-2.6172845228935,2.31991331062455,16.6749932421316,0.000824271274762637,0.00445913858376902
"oases3_k31_Locus_23862_Transcript_4_1",2.48792091339097,3.90504511182537,3.60870175198052,3.9990902586317,16.6723736258139,0.00082529343551563,0.00446400975821013
"oases3_k25_Locus_36327_Transcript_1_1",2.13820578740256,-1.87600954881998,-2.63845857169348,-0.873439726155649,16.6713228179611,0.000825703809112554,0.00446557082902001
"oases3_CL2754Contig1_1",-1.94517056127648,1.66853574418301,1.32729428663925,2.13402415933174,16.6690675595833,0.0008265852432001,0.00446967865288665
"TRINITY_DN34423_c3_g1_i2",-2.42358177770957,-4.36881775166232,-2.20688508884192,1.18500434867229,16.6684318274177,0.000826833878484,0.00446996238033686
"oases2_CL8900Contig1_1",-1.42453210485249,-3.58078404919394,-2.88979150391693,1.77516977111845,16.6683101184408,0.000826881487421407,0.00446996238033686
"oases3_CL5992Contig1_1",-2.37254119387579,-7.82420868429982,-0.383453526197352,1.68771377349722,16.6641792991752,0.000828498957103151,0.00447804602120027
"oases2_k37_Locus_3114_Transcript_5_1",-2.29332103492544,-2.80854840457323,-2.06471279868049,2.86426817222958,16.6634966609233,0.000828766554426039,0.00447883227976218
"oases3_k37_Locus_20089_Transcript_3_1",-2.08330628793722,-0.407707395809824,1.39275937995058,2.63015962233248,16.6610789180086,0.000829715011548987,0.0044827100340959
"oases2_k25_Locus_2_Transcript_7_1",-0.724721247389367,-2.35078583131242,-0.866479983699157,7.5579862364627,16.6610443850892,0.000829728566286996,0.0044827100340959
"oases6_k43_Locus_42975_Transcript_1_1",0.988026028438642,-6.39817302302662,1.32767786986929,2.17415293459919,16.6603653090106,0.000829995159503935,0.00448348983421532
"oases6_CL15046Contig1_1",2.34155803452056,0.855444287122922,0.873500543337665,0.183734381168303,16.6591904922219,0.000830456572702463,0.0044853216333899
"oases6_k31_Locus_18812_Transcript_9_1",-0.293587716862504,-8.34216413993003,-0.247132327079753,1.8636054653113,16.6579497330676,0.000830944161683379,0.00448615749714407
"oases6_k37_Locus_3616_Transcript_72_4",-1.75862917568215,0.709281149251619,1.97741622385908,7.96449143058862,16.6576254249372,0.000831071653981451,0.00448615749714407
"oases3_CL7125Contig1_1",3.23740703994383,1.2501778374591,1.15740254522741,2.51872738416831,16.657454525075,0.000831138846104542,0.00448615749714407
"oases6_k25_Locus_10152_Transcript_51_1",3.35108571087182,2.45783027897489,0.493304844285943,4.5665651607731,16.6572394800131,0.000831223402315509,0.00448615749714407
"oases3_CL11354Contig1_2",0.655884801350357,-2.40233479226487,2.14095939314091,3.29715751056578,16.6570942605467,0.000831280507776625,0.00448615749714407
"oases2_k43_Locus_6871_Transcript_3_1",-1.77758980758552,-2.46701915996574,-1.83749179461331,3.46631181178019,16.6568823293589,0.000831363853654964,0.00448615749714407
"oases6_CL14479Contig1_1",-0.521152987382644,-4.34101277205453,0.204388887020637,4.5652623753812,16.6566184694159,0.000831467633083964,0.00448615749714407
"oases6_k37_Locus_3027_Transcript_12_1",-2.61989249772253,-2.40820140311019,-0.100087407439729,3.31288557288255,16.6556467365538,0.000831849938811719,0.00448732633824453
"oases6_CL1066Contig1_1",-1.46354725731374,-5.17476346343727,-1.48869559956871,1.56188932471653,16.6554458673517,0.000831928987912758,0.00448732633824453
"oases3_CL649Contig3_1",-1.65311952715066,-5.19132500772309,-1.90234056024836,2.98709372718144,16.6549521009506,0.000832123334092099,0.00448759463939759
"oases3_k25_Locus_52449_Transcript_3_1",2.95266204196917,-3.7646731339546,1.36779099685048,1.31056293317279,16.6546977469422,0.000832223465288987,0.00448759463939759
"oases3_k49_Locus_24737_Transcript_1_1",2.31065052420687,3.11517919424582,3.06985282671815,4.67596296504507,16.6531169394931,0.000832846048049587,0.00449029154956226
"oases3_k49_Locus_4212_Transcript_2_1",0.167669495885816,-2.91549181476807,0.272095068137229,5.60437138049392,16.6512927694994,0.000833565051408384,0.00449350744234892
"oases3_k31_Locus_10617_Transcript_5_1",-0.615561158653148,2.32880022543154,1.26096378371297,5.43691805757667,16.6501163230727,0.000834029079188582,0.0044953480924578
"oases3_k25_Locus_11236_Transcript_6_1",1.74917039611108,-5.78892087154956,0.984777480435637,2.87970445695982,16.6495937855589,0.000834235266854679,0.0044957986688261
"oases6_k49_Locus_13106_Transcript_1_1",-1.50727226732408,-4.52880636105832,-2.99037789526118,3.19460303053928,16.6398742907613,0.000838079719264805,0.00451585329776641
"oases6_k43_Locus_24048_Transcript_2_1",2.47589444726148,-5.33776449861678,0.882760013476822,1.09131258150992,16.6389645547206,0.000838440456136903,0.00451713336975299
"oases2_k37_Locus_31429_Transcript_2_1",-2.15256318123706,-8.71163186818773,-1.50674407090261,0.548609558520886,16.638412270653,0.000838659528122439,0.00451764995223769
"oases6_k49_Locus_10352_Transcript_7_1",3.41460252230756,5.03989697512054,2.13491921109061,3.77381132491544,16.6374619409556,0.000839036624162499,0.00451901749418583
"oases3_CL248Contig4_4",-1.62111118737453,-0.61951421231321,-1.41228142730904,3.96653126081614,16.6359420356931,0.000839640081089678,0.00452104571868149
"oases3_k25_Locus_404_Transcript_1_1",-3.54557709360561,-5.90513767268077,-1.29377579623544,-0.41999340094425,16.6358924886165,0.000839659760312482,0.00452104571868149
"oases2_CL2504Contig1_1",-1.35134647686432,-9.48973630323163,-1.84103307325756,1.4217058881148,16.6354013775114,0.00083985484574267,0.00452143228977113
"oases3_k49_Locus_13372_Transcript_3_1",1.7323125395579,1.351737950869,0.693846169620309,8.00987356641178,16.6329644985014,0.000840823520232711,0.00452598282070956
"oases3_k43_Locus_567_Transcript_87_2",-0.548875114847065,1.77618575512708,0.913532484946883,4.58504858437532,16.6326504488117,0.000840948437640372,0.00452599090895001
"oases6_CL14346Contig1_1",-1.67219106393127,1.93199363349354,3.55302465934313,3.81447504060406,16.630083191032,0.000841970289932753,0.00453082559687511
"oases2_k43_Locus_21699_Transcript_1_1",-1.89143195251952,-8.91503688030907,-3.09052647433141,0.632471657622986,16.6196573684612,0.000846132799517732,0.00455255694787467
"oases3_k31_Locus_50761_Transcript_1_1",5.8734945788106,0.323880186786914,-0.0825070491554898,-0.00722051495652125,16.6186620900628,0.000846531231779519,0.00455403254555527
"oases3_k25_Locus_30041_Transcript_3_1",0.167886889477341,-8.37842799049303,-0.383715688101352,2.09930569521709,16.6171538738956,0.000847135359790855,0.00455661411698592
"oases2_k31_Locus_11231_Transcript_1_1",0.768350723381727,-6.81632994970829,1.78436575576637,1.20243096249839,16.6148442672168,0.000848061321418134,0.0045609257721612
"oases3_k31_Locus_16469_Transcript_1_1",3.20224167548658,-0.959479329001456,2.61731336380463,1.35959409270793,16.6139984302624,0.000848400683705412,0.00456208185828865
"oases3_k37_Locus_50608_Transcript_1_1",5.2312786795587,1.42234382389496,-4.70459714161246,1.93644258854212,16.6128853335749,0.000848847480143231,0.00456381522347056
"oases3_CL17299Contig1_1",-0.157775871181132,1.61471807454038,3.07904321019073,5.44735042832502,16.6120663300149,0.000849176377018053,0.00456491428824143
"oases6_k49_Locus_11431_Transcript_1_1",-2.0841145369235,-1.93593555986172,-0.92000052607365,1.2025212114537,16.6078330060203,0.000850878422105692,0.00457339357670849
"oases2_k31_Locus_5821_Transcript_3_1",-1.89768137099914,-4.3445931407258,-1.78323591312892,1.0946400865334,16.6067921170583,0.000851297439498848,0.00457497523428213
"oases3_k31_Locus_53831_Transcript_1_1",5.53932829059979,-2.29388703978561,-2.94109096528593,0.0949967704198437,16.6026170967333,0.000852980185293074,0.00458334686230812
"oases6_k43_Locus_19169_Transcript_1_1",-0.536833761754543,-3.44563357945808,-1.36921466057814,5.60319930468696,16.6016943949558,0.000853352526716088,0.00458467582951349
"oases2_CL5092Contig1_1",-1.39343430415652,-4.32431361479076,-0.485881683868872,2.293877536757,16.6001178192507,0.00085398910210448,0.00458742380862423
"oases6_k31_Locus_31667_Transcript_8_1",2.37649499047009,4.60415558351113,1.25966021290656,3.29380762591781,16.5981803521536,0.000854772041061981,0.00459095709751992
"oases2_CL3069Contig1_1",-2.03656863454759,-2.51088117879493,-2.04174678481048,4.72281662550165,16.5965658758225,0.00085542500268728,0.00459379134918006
"oases6_CL14972Contig1_1",-1.70701192685826,-3.97092369931962,0.15078680072261,3.18847996762552,16.5959782289209,0.000855662794613181,0.0045943955588359
"oases2_k25_Locus_20250_Transcript_1_1",-0.537986140107263,3.99395744905816,-0.802598625473973,-0.0333339125984019,16.5952476213013,0.000855958527317693,0.00459531065324576
"oases3_k31_Locus_2867_Transcript_29_1",-1.22751026286358,-6.452786005894,0.994856488517134,1.98750213463618,16.593757763535,0.00085656190123165,0.0045978768448285
"oases3_k25_Locus_20591_Transcript_5_1",1.49135171130419,2.76608330893356,-3.71821222565396,0.391484895802577,16.5916882428476,0.000857400732607271,0.0046017059954495
"oases3_CL29Contig13_1",-3.48620669068695,-7.1052893047576,-0.669148139494897,-0.0551330294402102,16.5863634709339,0.000859562756229948,0.00461263461504549
"oases3_CL6229Contig1_1",2.16255550461698,-0.678997215813281,0.981460477467457,3.25421169459438,16.585994989405,0.000859712571440228,0.00461276358923592
"oases3_k43_Locus_22322_Transcript_1_1",3.81447533584105,-2.35979560316594,1.2501309781571,0.950074229046633,16.5808819960777,0.000861794063570908,0.00462325536766178
"TRINITY_DN33310_c0_g2_i3",-3.6673827645155,-8.0649498826707,-2.586335822679,0.0476444551203358,16.5800256182988,0.000862143182878071,0.00462445179840391
"oases6_k49_Locus_24676_Transcript_1_1",1.86176206547768,1.71825326100858,2.02044900342664,6.32613627430815,16.572867442851,0.000865066855206186,0.00463945551052595
"oases3_k37_Locus_2537_Transcript_1_1",-2.10067806996336,-0.558461369941595,1.78387434422271,6.33942859365387,16.5724160894086,0.000865251534949525,0.00463976744278461
"oases3_CL6914Contig1_1",-1.73302573810338,-2.58308889906465,-3.14027893628247,1.12603246706638,16.5698775817113,0.000866290942922915,0.00464466195172691
"oases6_CL1Contig9_1",-2.06498953182566,-3.97786879418197,-2.09368963561921,5.349114595477,16.5689843955186,0.000866656958563302,0.0046459451310323
"oases3_k31_Locus_3182_Transcript_2_1",0.502014513880506,-2.25063220959371,-0.365233142467127,5.25216192994617,16.565790510251,0.000867967026919503,0.00465228804124802
"oases3_CL7520Contig1_1",-1.7895595857033,-2.37938630876974,-0.944316186242184,8.68207535740086,16.5645353166418,0.000868482420760728,0.00465437027861438
"oases3_k49_Locus_11290_Transcript_1_1",1.45777648515834,-0.622200805048075,-0.0877604336574499,3.57700780176217,16.5611620508639,0.000869869021075356,0.00466112019431568
"oases3_k49_Locus_332_Transcript_3_1",1.2978987128919,1.84640532331147,2.6699297323955,4.94670301802781,16.5605560497985,0.00087011835423167,0.00466177507739051
"oases2_k37_Locus_3896_Transcript_7_1",-2.13852945445095,-0.954459621983501,-1.2654656944371,1.85580131485243,16.5598960442059,0.000870389987786883,0.00466254922905468
"oases3_k31_Locus_1934_Transcript_3_1",1.84118417697312,3.27050071694154,1.5083762211752,2.94711277746664,16.5499239512193,0.00087450439394195,0.0046839053072927
"oases6_CL12061Contig1_1",-2.17154191592177,-2.71787096939389,-1.07675651701455,3.85571158796744,16.5490365223102,0.000874871474892737,0.00468518714934891
"TRINITY_DN41948_c1_g1_i2",-2.31499784360643,-5.31599491980614,-2.10572759900099,1.23225245568838,16.5466272432535,0.0008758688343432,0.00468984344603127
"oases2_CL11026Contig1_1",3.98506632199093,6.95352185883609,5.60369784839144,1.78808683483817,16.5461473393051,0.000876067633086428,0.00469022311068301
"oases6_k49_Locus_8431_Transcript_7_1",1.00630749668384,2.84124048384252,1.4860284313503,6.41865063461022,16.541300736991,0.00087807783717881,0.00470029901078069
"oases3_k49_Locus_29104_Transcript_3_1",0.435032952688075,-7.50353349839068,-0.3650038136486,1.12305300666952,16.5372943911729,0.000879742990624164,0.00470852520361354
"oases6_k43_Locus_14508_Transcript_5_1",4.17822858985243,1.98679698576282,1.28514123661941,2.1231646506143,16.5366659260056,0.000880004483443055,0.00470923747574889
"oases3_k43_Locus_13545_Transcript_2_2",-0.270727612544895,1.28798576551992,-3.32141883464478,1.94144808916791,16.5359972227517,0.000880282803377314,0.00470973203132849
"oases2_k25_Locus_2822_Transcript_1_1",1.46132864873908,-2.86648352304779,-5.8025966363683,1.62713684733616,16.5358267969202,0.000880353750027454,0.00470973203132849
"oases6_k37_Locus_12633_Transcript_2_1",-2.09172743946764,-6.52036092628764,0.282229409971432,1.59348787847992,16.5319785456592,0.000881957253430601,0.00471762228049306
"oases3_k49_Locus_14888_Transcript_3_1",3.52133992750454,4.01997157328845,1.70920979842436,0.877795067659169,16.5281906089212,0.000883538458212606,0.0047253909695247
"oases3_CL20602Contig1_1",-2.94491457915634,-6.77579488582324,-0.564417760276929,0.757712247479546,16.5217131217261,0.000886248894432685,0.00473919593256487
"oases6_k37_Locus_387_Transcript_9_1",-2.11648774100094,-4.5004748459935,-3.54446769157011,3.80125587394824,16.5182247840557,0.000887711972724478,0.0047457241628244
"oases6_k25_Locus_40978_Transcript_1_1",6.50007317105993,6.86788944487025,6.98536223012985,0.487024902787996,16.5179802865891,0.000887814609764113,0.0047457241628244
"oases6_k37_Locus_1852_Transcript_5_1",-2.39983543848969,-2.04486488127163,-2.01529666088982,3.95223204712906,16.5178771244988,0.000887857919481314,0.0047457241628244
"oases6_k25_Locus_36959_Transcript_3_1",-1.49018827875609,-0.636612015676652,4.99549086752516,0.745740203151555,16.5173030852571,0.000888098952129908,0.00474632073323522
"oases3_k49_Locus_11922_Transcript_6_1",1.65751137213888,-1.24341942317433,0.757674034312943,2.62530622196709,16.5165296194438,0.000888423824562867,0.00474736513451756
"oases3_CL16738Contig1_1",-0.282877289274568,-1.73933491906487,2.24993066331974,1.87884140023218,16.5120360997487,0.000890313536887629,0.00475676986280303
"oases2_CL7241Contig1_1",2.4772359995038,4.48334782344085,2.00675553842585,3.27192000143453,16.5095283606605,0.000891369881100709,0.00476171997809269
"oases3_k43_Locus_12698_Transcript_1_1",-2.57694052371002,-3.05706945878816,0.145786967955501,1.73298698225801,16.5087735819658,0.000891688063012115,0.00476272594448635
"oases3_k43_Locus_212_Transcript_6_1",-0.785369795661021,-8.35515296492334,0.0307753807588908,2.58948805288895,16.5028105535976,0.00089420578666363,0.00477547820217203
"oases6_k31_Locus_44931_Transcript_2_1",3.03790843649363,0.630122171516648,3.6003067438889,3.48698419870641,16.5005376949593,0.000895167296004529,0.00477928654111359
"oases6_k31_Locus_4043_Transcript_8_2",-3.13813112887954,-1.37314427695786,0.0289356356312753,4.05375563513397,16.5005087689541,0.000895179539467981,0.00477928654111359
"oases6_k43_Locus_1477_Transcript_35_1",-0.854314401990388,-2.96932702692125,-0.0983960115730072,6.06001111744726,16.4998496675573,0.000895458561333362,0.00478008032311185
"oases6_CL83Contig6_1",-1.4525904576683,-4.66950777762103,-2.11114369482255,2.27757744551503,16.4981724639246,0.000896168973019467,0.00478317635679565
"oases3_k37_Locus_16794_Transcript_2_1",2.14334796002571,1.38266333421632,1.28271294935013,5.12835317454782,16.4930245837168,0.000898352954416126,0.00479413531683681
"oases6_k37_Locus_25462_Transcript_2_1",-3.11762724567998,-2.18927962022003,-0.695977281969525,0.929882012926517,16.4846453831924,0.000901919131379,0.00481229814792018
"oases3_k43_Locus_21388_Transcript_4_1",2.81827021565251,0.638806971251787,-0.484900389336407,2.66972830697103,16.484411542811,0.00090201885498332,0.00481229814792018
"oases6_CL14260Contig1_1",-2.55901239974961,-9.90973073623271,-1.54399623934367,1.94115718616193,16.4835176595359,0.000902400161549588,0.00481363216356481
"oases6_k37_Locus_7984_Transcript_1_1",-2.0398851789287,-1.49357542133284,-0.375778709708764,3.51089365639096,16.4829795311028,0.00090262978987372,0.00481415681850479
"oases6_k25_Locus_55459_Transcript_2_1",5.77621624366505,-1.98891342868135,-0.0828823850549102,0.628314330405385,16.4793269492298,0.000904189941912705,0.00482177660895225
"oases3_k43_Locus_28285_Transcript_2_1",2.29447489117266,-2.8414733256992,0.232021661414773,1.68027095494708,16.4749058611131,0.000906081935032695,0.00483116353641378
"oases6_k49_Locus_12380_Transcript_13_1",-1.04310173296722,-0.1433813845763,2.15517967375579,2.27207967351915,16.4708672274552,0.000907813694540762,0.00483969350485439
"oases2_CL160Contig2_1",-1.72435447377237,-3.00575256206296,-2.36275599015378,4.76237626445108,16.4687354738064,0.000908729112349453,0.00484386958389411
"TRINITY_DN34031_c4_g4_i3",-2.26160607036294,-7.87976773745318,-1.63064429817517,-0.0619031342581502,16.467633985176,0.000909202472916813,0.00484568845942135
"oases3_CL14984Contig1_1",0.247643581286642,-2.88304627911624,1.41714774922545,1.89580752648361,16.4637843656072,0.000910858757045515,0.00485341143773572
"oases6_k49_Locus_1636_Transcript_1_1",-1.73229754965751,-3.18594635848441,-3.17601442350124,2.91246480178125,16.4636509074474,0.000910916230631117,0.00485341143773572
"oases6_k31_Locus_20075_Transcript_3_1",3.26836142273623,0.368951452043956,0.875169743457487,1.50395625650882,16.4627290115048,0.00091131334233815,0.00485482193543971
"oases2_k25_Locus_23358_Transcript_2_1",-1.33219763278326,-5.19363562662826,-2.91671620368354,1.34531033492016,16.4598566465427,0.000912551732145603,0.00486071309701898
"oases3_CL13750Contig1_1",-2.16814463695602,-4.60085362170473,-2.00379102280429,0.838435746857403,16.4592586739077,0.000912809751879949,0.00486138135792817
"oases6_k49_Locus_982_Transcript_1_1",-1.48430292540471,-3.81499109220468,-1.82437641811739,3.59215049008484,16.4573892829261,0.000913616844514113,0.00486480505769155
"oases3_CL21224Contig1_1",3.74234764681719,1.185087432311,1.1425016691013,0.550196341873353,16.4571552897983,0.000913717918833457,0.00486480505769155
"oases6_k49_Locus_64440_Transcript_1_1",3.54874822178514,4.11304357860354,4.53032530499513,2.39624427894355,16.4539069010786,0.00091512222200692,0.00487143364044599
"oases3_k25_Locus_43848_Transcript_1_1",3.96139887788236,2.94195819644955,-0.894571693795042,1.31876998450794,16.4536610746473,0.000915228581863302,0.00487143364044599
"oases2_k43_Locus_23816_Transcript_1_1",-2.17399453408855,-3.63346104799688,-2.17000995258065,1.08527135434391,16.4522907287146,0.000915821704086638,0.0048735741897211
"oases6_k49_Locus_17563_Transcript_2_1",1.83118059372712,-0.623782772383355,-1.3051119470812,2.1538674920044,16.4521179221435,0.000915896526478821,0.0048735741897211
"oases3_k25_Locus_41981_Transcript_1_1",1.89978782073255,-5.52564523000394,2.02844212976167,1.55430587349433,16.4506699038567,0.000916523733156157,0.00487620410068704
"oases3_CL11695Contig1_1",-1.19707632645215,-4.22595957805771,-1.55621204044006,2.79246386736165,16.4489686231535,0.00091726118514536,0.00487941970450185
"oases6_CL733Contig1_1",-1.59319481757782,-2.59024121614796,-2.31092687444969,2.3887851349833,16.4479027462462,0.00091772350973948,0.00488117103302044
"oases2_CL2682Contig1_1",0.827356911051687,2.85547962824966,1.99379919856326,5.56624365687814,16.4359589261393,0.000922920003083854,0.00490809821245565
"oases6_k31_Locus_29743_Transcript_1_1",1.74968565849892,-3.29815380949657,1.50016700169892,3.03572671170119,16.4323776995647,0.000924483804038419,0.00491570168848788
"oases3_CL3110Contig1_2",-2.3482007357071,-3.54580100532171,-2.36477627259918,0.613421669617761,16.4302805007292,0.000925400801764931,0.00491986425096047
"oases6_k43_Locus_2958_Transcript_16_1",-1.05455106168712,-1.9607356111269,-0.368073334175306,4.08664056443416,16.4296218754475,0.000925688971277527,0.00492068294588502
"oases6_CL12570Contig1_1",-1.18367249054717,-5.11016736441907,-1.89648461390508,1.41443002735091,16.4230406413225,0.000928573370399961,0.0049353001757504
"oases3_CL5514Contig1_1",-2.61916595475643,-4.16358185236896,-2.33023893780194,0.99376691863214,16.4217172028777,0.000929154479371816,0.00493765150124629
"oases3_k37_Locus_50192_Transcript_1_1",3.58935828558928,2.2239132103115,1.1429262203948,1.34242133985504,16.4214199483364,0.000929285050625853,0.00493765150124629
"oases3_k49_Locus_18007_Transcript_3_1",-0.136410831421429,1.64826650832565,0.751247025800457,5.63166916616869,16.4210223361727,0.000929459733202386,0.00493786423232379
"oases3_k25_Locus_12741_Transcript_3_1",-0.551986536635093,2.02557134849549,-0.323624381888801,2.28280771451133,16.4154769075774,0.000931899403425671,0.00494909330849923
"oases3_k49_Locus_15559_Transcript_3_1",0.348719485566241,-3.88271588463227,0.779187471305414,4.87403594650471,16.4153183457244,0.000931969254996676,0.00494909330849923
"oases3_CL21455Contig1_1",2.82886003033825,2.00989362536238,3.75402070267602,0.311480814596222,16.4152979264565,0.000931978250715667,0.00494909330849923
"oases6_k49_Locus_3303_Transcript_2_1",-1.75773576688672,-1.11025740228447,0.886772512648432,7.89043084522235,16.4127587907179,0.000933097540727645,0.00495431969177717
"oases3_k25_Locus_5996_Transcript_4_1",-1.98000246000793,-2.60957668296496,1.10128908583804,1.68149720734418,16.4117608196492,0.000933537827135068,0.00495593988629478
"oases3_CL19910Contig1_1",0.623085254326587,-6.63990470086964,1.12507499078759,1.92482126072322,16.4093093837739,0.000934620231608274,0.00496096797709802
"oases3_k25_Locus_5262_Transcript_3_1",-4.9784101586454,-4.08805440436392,-1.37207463232357,1.30502722366579,16.4075350447283,0.00093540444903159,0.00496426077313062
